x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-54,50.0000,50.0000,1.6243
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:52:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-48,50.0000,50.0000,1.0249
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-48,50.0000,50.0000,1.0249
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:53:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:54:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:54:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:54:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
7,1,1,2021-08-01 22:54:53.308000,-255,-255,-48,50.0000,50.0000,1.0249
7,1,1,2021-08-01 22:54:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-71,50.0000,50.0000,5.9887
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-64,50.0000,50.0000,3.4995
5,1,1,2021-08-01 22:35:53.308000,-255,-255,-55,50.0000,50.0000,1.7539
