x,y,z,date,scanner1,scanner2,scanner3
0,8,1,2021-08-01 23:21:53.308000,-55,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-46,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-70,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-78,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-51,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-60,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-71,-255,-255
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-85
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-82
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-85
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-83
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-76
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-75
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-76
0,7,1,2021-08-01 23:25:53.308000,-255,-255,-84
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-82
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-83
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-83
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-85
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-84
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-84
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-73
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-72
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-84
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-72
0,7,1,2021-08-01 23:26:53.308000,-255,-255,-73
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-73
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-73
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-73
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-76
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-74
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-82
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-87
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-82
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-86
0,6,1,2021-08-01 23:28:53.308000,-255,-255,-83
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-85
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-85
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-83
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-76
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-76
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-76
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-74
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-84
0,7,1,2021-08-01 23:29:53.308000,-255,-255,-76
