x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
2,3,1,2021-08-01 21:25:37.620000,-255,-255,-65,-255,50.0000,50.0000,3.7786,50.0000
2,3,1,2021-08-01 21:25:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:26:37.620000,-84,-92,-255,-63,16.2430,30.0147,50.0000,3.2409
1,3,1,2021-08-01 21:26:37.620000,-87,-79,-255,-71,20.4487,11.0662,50.0000,5.9887
1,3,1,2021-08-01 21:26:37.620000,-83,-90,-255,-70,15.0430,25.7434,50.0000,5.5463
1,3,1,2021-08-01 21:26:37.620000,-84,-79,-255,-64,16.2430,11.0662,50.0000,3.4995
1,3,1,2021-08-01 21:26:37.620000,-84,-90,-255,-64,16.2430,25.7434,50.0000,3.4995
1,3,1,2021-08-01 21:26:37.620000,-83,-90,-255,-64,15.0430,25.7434,50.0000,3.4995
1,3,1,2021-08-01 21:26:37.620000,-84,-255,-255,-255,16.2430,50.0000,50.0000,50.0000
1,3,1,2021-08-01 21:26:37.620000,-84,-83,-255,-79,16.2430,15.0430,50.0000,11.0662
1,3,1,2021-08-01 21:26:37.620000,-84,-83,-255,-64,16.2430,15.0430,50.0000,3.4995
1,3,1,2021-08-01 21:26:37.620000,-84,-85,-255,-64,16.2430,17.5388,50.0000,3.4995
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65,50.0000,50.0000,50.0000,3.7786
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65,50.0000,50.0000,50.0000,3.7786
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-77,50.0000,50.0000,50.0000,9.4915
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65,50.0000,50.0000,50.0000,3.7786
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-77,50.0000,50.0000,50.0000,9.4915
4,3,1,2021-08-01 21:28:37.620000,-72,-255,-255,-255,6.4665,50.0000,50.0000,50.0000
4,3,1,2021-08-01 21:28:37.620000,-78,-255,-255,-255,10.2487,50.0000,50.0000,50.0000
4,3,1,2021-08-01 21:28:37.620000,-76,-255,-255,-255,8.7902,50.0000,50.0000,50.0000
4,3,1,2021-08-01 21:28:37.620000,-73,-255,-255,-255,6.9823,50.0000,50.0000,50.0000
4,3,1,2021-08-01 21:28:37.620000,-87,-255,-255,-255,20.4487,50.0000,50.0000,50.0000
4,3,1,2021-08-01 21:28:37.620000,-84,-255,-255,-255,16.2430,50.0000,50.0000,50.0000
3,3,1,2021-08-01 21:29:37.620000,-87,-77,-66,-55,20.4487,9.4915,4.0801,1.7539
3,3,1,2021-08-01 21:29:37.620000,-86,-77,-53,-55,18.9380,9.4915,1.5043,1.7539
3,3,1,2021-08-01 21:29:37.620000,-85,-78,-55,-57,17.5388,10.2487,1.7539,2.0449
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-54,-55,50.0000,50.0000,1.6243,1.7539
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-59,-65,50.0000,50.0000,2.3841,3.7786
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-255,-64,50.0000,50.0000,50.0000,3.4995
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-255,-53,50.0000,50.0000,50.0000,1.5043
3,3,1,2021-08-01 21:29:37.620000,-75,-77,-77,-67,8.1408,9.4915,9.4915,4.4055
3,3,1,2021-08-01 21:29:37.620000,-81,-85,-67,-63,12.9023,17.5388,4.4055,3.2409
3,3,1,2021-08-01 21:29:37.620000,-77,-78,-64,-63,9.4915,10.2487,3.4995,3.2409
3,3,1,2021-08-01 21:29:37.620000,-82,-74,-67,-255,13.9316,7.5393,4.4055,50.0000
3,3,1,2021-08-01 21:29:37.620000,-72,-78,-255,-255,6.4665,10.2487,50.0000,50.0000
3,3,1,2021-08-01 21:29:37.620000,-78,-84,-255,-255,10.2487,16.2430,50.0000,50.0000
3,3,1,2021-08-01 21:29:37.620000,-255,-78,-255,-255,50.0000,10.2487,50.0000,50.0000
4,3,1,2021-08-01 21:30:37.620000,-76,-74,-66,-63,8.7902,7.5393,4.0801,3.2409
4,3,1,2021-08-01 21:30:37.620000,-79,-79,-67,-64,11.0662,11.0662,4.4055,3.4995
4,3,1,2021-08-01 21:30:37.620000,-77,-87,-67,-63,9.4915,20.4487,4.4055,3.2409
4,3,1,2021-08-01 21:30:37.620000,-72,-78,-65,-58,6.4665,10.2487,3.7786,2.2080
4,3,1,2021-08-01 21:30:37.620000,-76,-87,-255,-57,8.7902,20.4487,50.0000,2.0449
4,3,1,2021-08-01 21:30:37.620000,-255,-77,-255,-255,50.0000,9.4915,50.0000,50.0000
4,3,1,2021-08-01 21:30:37.620000,-84,-79,-54,-64,16.2430,11.0662,1.6243,3.4995
4,3,1,2021-08-01 21:30:37.620000,-85,-78,-54,-55,17.5388,10.2487,1.6243,1.7539
4,3,1,2021-08-01 21:30:37.620000,-86,-77,-57,-52,18.9380,9.4915,2.0449,1.3932
4,3,1,2021-08-01 21:30:37.620000,-84,-80,-56,-53,16.2430,11.9490,1.8938,1.5043
4,3,1,2021-08-01 21:30:37.620000,-255,-255,-54,-52,50.0000,50.0000,1.6243,1.3932
4,3,1,2021-08-01 21:30:37.620000,-255,-255,-57,-53,50.0000,50.0000,2.0449,1.5043
4,3,1,2021-08-01 21:31:37.620000,-72,-74,-65,-67,6.4665,7.5393,3.7786,4.4055
4,3,1,2021-08-01 21:31:37.620000,-76,-87,-65,-67,8.7902,20.4487,3.7786,4.4055
4,3,1,2021-08-01 21:31:37.620000,-76,-75,-67,-63,8.7902,8.1408,4.4055,3.2409
4,3,1,2021-08-01 21:31:37.620000,-78,-78,-67,-64,10.2487,10.2487,4.4055,3.4995
4,3,1,2021-08-01 21:31:37.620000,-255,-73,-255,-63,50.0000,6.9823,50.0000,3.2409
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-255,-57,50.0000,50.0000,50.0000,2.0449
4,3,1,2021-08-01 21:31:37.620000,-84,-88,-60,-57,16.2430,22.0800,2.5743,2.0449
4,3,1,2021-08-01 21:31:37.620000,-85,-89,-56,-65,17.5388,23.8415,1.8938,3.7786
4,3,1,2021-08-01 21:31:37.620000,-85,-77,-60,-64,17.5388,9.4915,2.5743,3.4995
4,3,1,2021-08-01 21:31:37.620000,-86,-83,-59,-64,18.9380,15.0430,2.3841,3.4995
4,3,1,2021-08-01 21:31:37.620000,-255,-93,-59,-65,50.0000,32.4091,2.3841,3.7786
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-59,-53,50.0000,50.0000,2.3841,1.5043
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-54,-255,50.0000,50.0000,1.6243,50.0000
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-53,-255,50.0000,50.0000,1.5043,50.0000
3,3,1,2021-08-01 21:32:37.620000,-85,-79,-54,-64,17.5388,11.0662,1.6243,3.4995
3,3,1,2021-08-01 21:32:37.620000,-85,-77,-58,-53,17.5388,9.4915,2.2080,1.5043
3,3,1,2021-08-01 21:32:37.620000,-255,-83,-54,-57,50.0000,15.0430,1.6243,2.0449
3,3,1,2021-08-01 21:32:37.620000,-255,-79,-56,-255,50.0000,11.0662,1.8938,50.0000
3,3,1,2021-08-01 21:32:37.620000,-255,-93,-56,-255,50.0000,32.4091,1.8938,50.0000
3,3,1,2021-08-01 21:32:37.620000,-255,-255,-54,-255,50.0000,50.0000,1.6243,50.0000
3,3,1,2021-08-01 21:32:37.620000,-79,-79,-67,-63,11.0662,11.0662,4.4055,3.2409
