x,y,z,date,scanner1,scanner2,scanner3,scanner4
4,3,1,2021-08-01 21:30:37.620000,-77,-87,-67,-63
4,3,1,2021-08-01 21:30:37.620000,-72,-78,-65,-58
4,3,1,2021-08-01 21:30:37.620000,-76,-87,-255,-57
4,3,1,2021-08-01 21:30:37.620000,-255,-77,-255,-255
4,3,1,2021-08-01 21:30:37.620000,-84,-79,-54,-64
4,3,1,2021-08-01 21:30:37.620000,-85,-78,-54,-55
4,3,1,2021-08-01 21:30:37.620000,-86,-77,-57,-52
4,3,1,2021-08-01 21:30:37.620000,-84,-80,-56,-53
4,3,1,2021-08-01 21:30:37.620000,-255,-255,-54,-52
4,3,1,2021-08-01 21:30:37.620000,-255,-255,-57,-53
4,3,1,2021-08-01 21:31:37.620000,-72,-74,-65,-67
4,3,1,2021-08-01 21:31:37.620000,-76,-87,-65,-67
4,3,1,2021-08-01 21:31:37.620000,-76,-75,-67,-63
4,3,1,2021-08-01 21:31:37.620000,-78,-78,-67,-64
4,3,1,2021-08-01 21:31:37.620000,-255,-73,-255,-63
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-255,-57
4,3,1,2021-08-01 21:31:37.620000,-84,-88,-60,-57
4,3,1,2021-08-01 21:31:37.620000,-85,-89,-56,-65
4,3,1,2021-08-01 21:31:37.620000,-85,-77,-60,-64
4,3,1,2021-08-01 21:31:37.620000,-86,-83,-59,-64
4,3,1,2021-08-01 21:31:37.620000,-255,-93,-59,-65
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-59,-53
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-54,-255
4,3,1,2021-08-01 21:31:37.620000,-255,-255,-53,-255
3,3,1,2021-08-01 21:32:37.620000,-85,-79,-54,-64
3,3,1,2021-08-01 21:32:37.620000,-85,-77,-58,-53
3,3,1,2021-08-01 21:32:37.620000,-255,-83,-54,-57
3,3,1,2021-08-01 21:32:37.620000,-255,-79,-56,-255
3,3,1,2021-08-01 21:32:37.620000,-255,-93,-56,-255
3,3,1,2021-08-01 21:32:37.620000,-255,-255,-54,-255
3,3,1,2021-08-01 21:32:37.620000,-79,-79,-67,-63
3,3,1,2021-08-01 21:32:37.620000,-76,-74,-65,-63
3,3,1,2021-08-01 21:32:37.620000,-76,-79,-67,-63
3,3,1,2021-08-01 21:32:37.620000,-72,-88,-65,-57
3,3,1,2021-08-01 21:32:37.620000,-78,-255,-67,-57
3,3,1,2021-08-01 21:32:37.620000,-76,-255,-65,-67
3,3,1,2021-08-01 21:32:37.620000,-80,-255,-67,-67
3,3,1,2021-08-01 21:32:37.620000,-255,-255,-255,-63
4,3,1,2021-08-01 21:33:37.620000,-255,-78,-65,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-77,-65,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-73,-65,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-255,-67,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-255,-67,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-255,-66,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-80,-54,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-77,-59,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-81,-56,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-81,-59,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-255,-57,-255
4,3,1,2021-08-01 21:33:37.620000,-255,-255,-55,-255
4,4,1,2021-08-01 21:35:37.620000,-92,-79,-57,-70
4,4,1,2021-08-01 21:35:37.620000,-78,-88,-78,-70
4,4,1,2021-08-01 21:35:37.620000,-82,-86,-57,-69
4,4,1,2021-08-01 21:35:37.620000,-90,-78,-56,-68
4,4,1,2021-08-01 21:35:37.620000,-82,-255,-255,-66
4,4,1,2021-08-01 21:35:37.620000,-93,-255,-255,-255
4,4,1,2021-08-01 21:35:37.620000,-78,-255,-255,-255
4,4,1,2021-08-01 21:35:37.620000,-79,-81,-79,-76
4,4,1,2021-08-01 21:35:37.620000,-71,-75,-76,-75
4,4,1,2021-08-01 21:35:37.620000,-76,-76,-79,-74
4,4,1,2021-08-01 21:35:37.620000,-80,-81,-80,-80
4,4,1,2021-08-01 21:35:37.620000,-75,-76,-75,-80
4,4,1,2021-08-01 21:35:37.620000,-80,-74,-93,-81
4,4,1,2021-08-01 21:35:37.620000,-255,-76,-255,-83
4,4,1,2021-08-01 21:35:37.620000,-255,-75,-255,-255
3,4,1,2021-08-01 21:36:37.620000,-79,-75,-75,-82
3,4,1,2021-08-01 21:36:37.620000,-71,-83,-88,-79
3,4,1,2021-08-01 21:36:37.620000,-74,-75,-95,-80
3,4,1,2021-08-01 21:36:37.620000,-75,-83,-255,-81
3,4,1,2021-08-01 21:36:37.620000,-72,-74,-255,-76
3,4,1,2021-08-01 21:36:37.620000,-75,-75,-255,-76
3,4,1,2021-08-01 21:36:37.620000,-255,-75,-255,-74
3,4,1,2021-08-01 21:36:37.620000,-81,-82,-55,-69
3,4,1,2021-08-01 21:36:37.620000,-80,-76,-58,-66
3,4,1,2021-08-01 21:36:37.620000,-81,-78,-54,-69
3,4,1,2021-08-01 21:36:37.620000,-80,-84,-58,-69
3,4,1,2021-08-01 21:36:37.620000,-255,-77,-58,-255
3,4,1,2021-08-01 21:36:37.620000,-255,-255,-57,-255
4,4,1,2021-08-01 21:37:37.620000,-81,-83,-58,-70
4,4,1,2021-08-01 21:37:37.620000,-96,-78,-54,-70
4,4,1,2021-08-01 21:37:37.620000,-80,-84,-58,-70
4,4,1,2021-08-01 21:37:37.620000,-255,-82,-80,-70
4,4,1,2021-08-01 21:37:37.620000,-255,-83,-56,-255
4,4,1,2021-08-01 21:37:37.620000,-255,-85,-58,-255
4,4,1,2021-08-01 21:37:37.620000,-255,-78,-78,-255
4,4,1,2021-08-01 21:37:37.620000,-255,-84,-58,-255
4,4,1,2021-08-01 21:37:37.620000,-80,-74,-79,-76
4,4,1,2021-08-01 21:37:37.620000,-74,-75,-78,-76
4,4,1,2021-08-01 21:37:37.620000,-79,-80,-255,-73
4,4,1,2021-08-01 21:37:37.620000,-71,-255,-255,-74
4,4,1,2021-08-01 21:37:37.620000,-79,-255,-255,-74
4,4,1,2021-08-01 21:37:37.620000,-75,-255,-255,-74
4,4,1,2021-08-01 21:37:37.620000,-79,-255,-255,-255
4,4,1,2021-08-01 21:37:37.620000,-75,-255,-255,-255
3,4,1,2021-08-01 21:38:37.620000,-76,-75,-96,-82
3,4,1,2021-08-01 21:38:37.620000,-75,-76,-81,-76
3,4,1,2021-08-01 21:38:37.620000,-75,-82,-76,-77
3,4,1,2021-08-01 21:38:37.620000,-79,-78,-255,-76
3,4,1,2021-08-01 21:38:37.620000,-71,-76,-255,-76
3,4,1,2021-08-01 21:38:37.620000,-255,-75,-255,-255
3,4,1,2021-08-01 21:38:37.620000,-84,-77,-78,-66
3,4,1,2021-08-01 21:38:37.620000,-81,-77,-58,-66
3,4,1,2021-08-01 21:38:37.620000,-96,-84,-54,-66
3,4,1,2021-08-01 21:38:37.620000,-80,-84,-58,-65
3,4,1,2021-08-01 21:38:37.620000,-80,-86,-55,-70
3,4,1,2021-08-01 21:38:37.620000,-80,-255,-57,-255
3,4,1,2021-08-01 21:39:37.620000,-80,-74,-76,-82
3,4,1,2021-08-01 21:39:37.620000,-76,-79,-77,-80
3,4,1,2021-08-01 21:39:37.620000,-71,-82,-77,-80
3,4,1,2021-08-01 21:39:37.620000,-79,-74,-76,-76
3,4,1,2021-08-01 21:39:37.620000,-74,-80,-255,-255
3,4,1,2021-08-01 21:39:37.620000,-75,-76,-255,-255
3,4,1,2021-08-01 21:39:37.620000,-255,-80,-255,-255
3,4,1,2021-08-01 21:39:37.620000,-81,-88,-56,-69
3,4,1,2021-08-01 21:39:37.620000,-255,-78,-55,-69
3,4,1,2021-08-01 21:39:37.620000,-255,-85,-57,-66
3,4,1,2021-08-01 21:39:37.620000,-255,-255,-54,-66
3,4,1,2021-08-01 21:39:37.620000,-255,-255,-58,-66
3,4,1,2021-08-01 21:39:37.620000,-255,-255,-255,-66
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-89,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-72,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-80,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-74,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-79,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-66,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-73,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-72,-255
1,4,1,2021-08-01 21:43:37.620000,-255,-255,-79,-255
1,4,1,2021-08-01 21:44:37.620000,-84,-83,-83,-94
1,4,1,2021-08-01 21:44:37.620000,-75,-81,-77,-76
1,4,1,2021-08-01 21:44:37.620000,-74,-88,-255,-76
1,4,1,2021-08-01 21:44:37.620000,-74,-86,-255,-76
1,4,1,2021-08-01 21:44:37.620000,-76,-83,-255,-75
1,4,1,2021-08-01 21:44:37.620000,-255,-255,-255,-84
1,4,1,2021-08-01 21:44:37.620000,-85,-81,-67,-71
1,4,1,2021-08-01 21:44:37.620000,-84,-78,-80,-70
1,4,1,2021-08-01 21:44:37.620000,-255,-82,-79,-64
1,4,1,2021-08-01 21:44:37.620000,-255,-83,-72,-87
1,4,1,2021-08-01 21:44:37.620000,-255,-255,-73,-69
1,4,1,2021-08-01 21:44:37.620000,-255,-255,-255,-68
1,4,1,2021-08-01 21:45:37.620000,-255,-83,-76,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-83,-83,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-77,-77,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-255,-83,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-81,-69,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-77,-78,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-81,-73,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-83,-79,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-80,-255,-255
1,4,1,2021-08-01 21:45:37.620000,-255,-84,-255,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-78,-71
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-77,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-80,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-80,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-73,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-74,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-74,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-84,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-83,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-76,-255
2,4,1,2021-08-01 21:46:37.620000,-255,-255,-76,-255
1,4,1,2021-08-01 21:47:37.620000,-74,-255,-255,-77
1,4,1,2021-08-01 21:47:37.620000,-75,-255,-255,-77
1,4,1,2021-08-01 21:47:37.620000,-85,-255,-255,-85
1,4,1,2021-08-01 21:47:37.620000,-74,-255,-255,-76
1,4,1,2021-08-01 21:47:37.620000,-74,-255,-255,-84
1,4,1,2021-08-01 21:47:37.620000,-86,-255,-255,-83
1,4,1,2021-08-01 21:47:37.620000,-255,-255,-255,-90
1,4,1,2021-08-01 21:47:37.620000,-86,-255,-255,-69
1,4,1,2021-08-01 21:47:37.620000,-84,-255,-255,-71
1,4,1,2021-08-01 21:47:37.620000,-84,-255,-255,-69
1,4,1,2021-08-01 21:47:37.620000,-86,-255,-255,-255
1,4,1,2021-08-01 21:47:37.620000,-83,-255,-255,-255
1,4,1,2021-08-01 21:48:37.620000,-86,-255,-255,-76
1,4,1,2021-08-01 21:48:37.620000,-87,-255,-255,-75
1,4,1,2021-08-01 21:48:37.620000,-84,-255,-255,-77
1,4,1,2021-08-01 21:48:37.620000,-74,-255,-255,-78
1,4,1,2021-08-01 21:48:37.620000,-74,-255,-255,-84
1,4,1,2021-08-01 21:48:37.620000,-255,-255,-255,-82
1,4,1,2021-08-01 21:48:37.620000,-255,-255,-255,-83
1,4,1,2021-08-01 21:48:37.620000,-84,-255,-255,-67
1,4,1,2021-08-01 21:48:37.620000,-82,-255,-255,-63
1,4,1,2021-08-01 21:48:37.620000,-85,-255,-255,-68
1,4,1,2021-08-01 21:48:37.620000,-83,-255,-255,-69
