x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-81,50.0000,50.0000,12.9023
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-56,50.0000,50.0000,1.8938
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-56,50.0000,50.0000,1.8938
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-69,50.0000,50.0000,5.1365
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-58,50.0000,50.0000,2.2080
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-58,50.0000,50.0000,2.2080
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-70,50.0000,50.0000,5.5463
3,3,1,2021-08-01 21:19:35.651000,-255,-66,-255,50.0000,4.0801,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-63,-255,50.0000,3.2409,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-66,-255,50.0000,4.0801,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-58,-255,50.0000,2.2080,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-63,-255,50.0000,3.2409,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-68,-255,50.0000,4.7570,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-62,-255,50.0000,3.0015,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-63,-255,50.0000,3.2409,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-65,-255,50.0000,3.7786,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-62,-255,50.0000,3.0015,50.0000
3,3,1,2021-08-01 21:19:35.651000,-255,-63,-255,50.0000,3.2409,50.0000
3,3,1,2021-08-01 21:20:35.651000,-79,-255,-64,11.0662,50.0000,3.4995
3,3,1,2021-08-01 21:20:35.651000,-79,-255,-71,11.0662,50.0000,5.9887
3,3,1,2021-08-01 21:20:35.651000,-76,-255,-72,8.7902,50.0000,6.4665
3,3,1,2021-08-01 21:20:35.651000,-76,-255,-71,8.7902,50.0000,5.9887
3,3,1,2021-08-01 21:20:35.651000,-80,-255,-65,11.9490,50.0000,3.7786
3,3,1,2021-08-01 21:20:35.651000,-255,-255,-95,50.0000,50.0000,37.7862
3,3,1,2021-08-01 21:20:35.651000,-79,-255,-58,11.0662,50.0000,2.2080
3,3,1,2021-08-01 21:20:35.651000,-79,-255,-64,11.0662,50.0000,3.4995
3,3,1,2021-08-01 21:20:35.651000,-80,-255,-63,11.9490,50.0000,3.2409
3,3,1,2021-08-01 21:20:35.651000,-80,-255,-58,11.9490,50.0000,2.2080
3,3,1,2021-08-01 21:20:35.651000,-80,-255,-63,11.9490,50.0000,3.2409
3,3,1,2021-08-01 21:20:35.651000,-255,-255,-57,50.0000,50.0000,2.0449
3,2,1,2021-08-01 21:21:35.651000,-79,-255,-58,11.0662,50.0000,2.2080
3,2,1,2021-08-01 21:21:35.651000,-79,-255,-58,11.0662,50.0000,2.2080
3,2,1,2021-08-01 21:21:35.651000,-80,-255,-64,11.9490,50.0000,3.4995
3,2,1,2021-08-01 21:21:35.651000,-255,-255,-58,50.0000,50.0000,2.2080
3,2,1,2021-08-01 21:21:35.651000,-255,-255,-64,50.0000,50.0000,3.4995
3,2,1,2021-08-01 21:21:35.651000,-255,-255,-63,50.0000,50.0000,3.2409
3,2,1,2021-08-01 21:21:35.651000,-255,-255,-65,50.0000,50.0000,3.7786
3,2,1,2021-08-01 21:21:35.651000,-81,-255,-72,12.9023,50.0000,6.4665
3,2,1,2021-08-01 21:21:35.651000,-76,-255,-73,8.7902,50.0000,6.9823
3,2,1,2021-08-01 21:21:35.651000,-74,-255,-65,7.5393,50.0000,3.7786
3,2,1,2021-08-01 21:21:35.651000,-76,-255,-72,8.7902,50.0000,6.4665
3,2,1,2021-08-01 21:21:35.651000,-75,-255,-65,8.1408,50.0000,3.7786
3,2,1,2021-08-01 21:21:35.651000,-79,-255,-255,11.0662,50.0000,50.0000
3,2,1,2021-08-01 21:21:35.651000,-76,-255,-255,8.7902,50.0000,50.0000
