x,y,z,date,scanner1,scanner2,scanner3,scanner4
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-255,-85
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-255,-82
2,6,1,2021-08-01 21:52:03.733000,-255,-63,-83,-80
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-79,-80
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-255,-79
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-255,-79
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-255,-78
2,6,1,2021-08-01 21:53:03.733000,-255,-68,-81,-87
2,6,1,2021-08-01 21:53:03.733000,-255,-68,-81,-88
2,6,1,2021-08-01 21:53:03.733000,-255,-81,-79,-82
2,6,1,2021-08-01 21:53:03.733000,-255,-82,-255,-80
2,6,1,2021-08-01 21:53:03.733000,-255,-69,-255,-85
2,6,1,2021-08-01 21:53:03.733000,-255,-67,-255,-84
2,6,1,2021-08-01 21:53:03.733000,-255,-255,-255,-84
2,6,1,2021-08-01 21:53:03.733000,-255,-72,-81,-67
2,6,1,2021-08-01 21:53:03.733000,-255,-62,-83,-80
2,6,1,2021-08-01 21:53:03.733000,-255,-63,-81,-79
2,6,1,2021-08-01 21:53:03.733000,-255,-84,-255,-79
2,6,1,2021-08-01 21:53:03.733000,-255,-72,-255,-78
2,6,1,2021-08-01 21:53:03.733000,-255,-62,-255,-255
3,6,1,2021-08-01 21:56:03.733000,-255,-63,-86,-77
3,6,1,2021-08-01 21:56:03.733000,-255,-63,-86,-78
3,6,1,2021-08-01 21:56:03.733000,-255,-64,-89,-82
3,6,1,2021-08-01 21:56:03.733000,-255,-64,-255,-79
3,6,1,2021-08-01 21:56:03.733000,-255,-51,-71,-83
3,6,1,2021-08-01 21:56:03.733000,-255,-45,-75,-78
3,6,1,2021-08-01 21:56:03.733000,-255,-50,-75,-77
3,6,1,2021-08-01 21:56:03.733000,-255,-43,-77,-77
3,6,1,2021-08-01 21:56:03.733000,-255,-255,-71,-72
3,6,1,2021-08-01 21:56:03.733000,-255,-255,-255,-72
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-72,-79
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-74,-74
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-72,-75
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-71,-82
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-72,-73
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-255,-85
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-85,-79
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-87,-79
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-87,-77
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-255,-79
3,7,1,2021-08-01 21:57:03.733000,-255,-255,-255,-79
3,7,1,2021-08-01 21:58:03.733000,-255,-43,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-43,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-49,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-42,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-50,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-43,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-64,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-63,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-64,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-63,-255,-255
3,7,1,2021-08-01 21:58:03.733000,-255,-63,-255,-255
2,7,1,2021-08-01 22:02:03.733000,-255,-55,-79,-91
2,7,1,2021-08-01 22:02:03.733000,-255,-60,-85,-76
2,7,1,2021-08-01 22:02:03.733000,-255,-58,-84,-77
2,7,1,2021-08-01 22:02:03.733000,-255,-56,-78,-95
2,7,1,2021-08-01 22:02:03.733000,-255,-56,-83,-94
2,7,1,2021-08-01 22:02:03.733000,-255,-60,-255,-255
2,7,1,2021-08-01 22:02:03.733000,-255,-55,-255,-255
2,7,1,2021-08-01 22:02:03.733000,-255,-70,-81,-88
2,7,1,2021-08-01 22:02:03.733000,-255,-68,-80,-76
2,7,1,2021-08-01 22:02:03.733000,-255,-71,-81,-79
2,7,1,2021-08-01 22:02:03.733000,-255,-68,-81,-79
2,7,1,2021-08-01 22:02:03.733000,-255,-255,-81,-255
1,7,1,2021-08-01 22:03:03.733000,-255,-68,-80,-76
1,7,1,2021-08-01 22:03:03.733000,-255,-72,-81,-76
1,7,1,2021-08-01 22:03:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:03:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:03:03.733000,-255,-72,-255,-79
1,7,1,2021-08-01 22:03:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:03:03.733000,-255,-56,-78,-77
1,7,1,2021-08-01 22:03:03.733000,-255,-84,-76,-76
1,7,1,2021-08-01 22:03:03.733000,-255,-58,-76,-76
1,7,1,2021-08-01 22:03:03.733000,-255,-60,-79,-94
1,7,1,2021-08-01 22:03:03.733000,-255,-91,-255,-255
1,7,1,2021-08-01 22:03:03.733000,-255,-60,-255,-255
1,7,1,2021-08-01 22:03:03.733000,-255,-58,-255,-255
1,7,1,2021-08-01 22:04:03.733000,-255,-68,-81,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-70,-255,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-71,-255,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-71,-255,-80
1,7,1,2021-08-01 22:04:03.733000,-255,-69,-255,-79
1,7,1,2021-08-01 22:04:03.733000,-255,-56,-79,-77
1,7,1,2021-08-01 22:04:03.733000,-255,-61,-78,-92
1,7,1,2021-08-01 22:04:03.733000,-255,-60,-79,-255
1,7,1,2021-08-01 22:04:03.733000,-255,-255,-80,-255
1,7,1,2021-08-01 22:05:03.733000,-255,-71,-255,-79
1,7,1,2021-08-01 22:05:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:05:03.733000,-255,-69,-255,-88
1,7,1,2021-08-01 22:05:03.733000,-255,-72,-255,-87
1,7,1,2021-08-01 22:05:03.733000,-255,-69,-255,-88
1,7,1,2021-08-01 22:05:03.733000,-255,-68,-255,-77
1,7,1,2021-08-01 22:05:03.733000,-255,-60,-255,-77
1,7,1,2021-08-01 22:05:03.733000,-255,-55,-255,-76
1,7,1,2021-08-01 22:05:03.733000,-255,-56,-255,-77
1,7,1,2021-08-01 22:05:03.733000,-255,-58,-255,-93
1,7,1,2021-08-01 22:05:03.733000,-255,-58,-255,-93
1,7,1,2021-08-01 22:05:03.733000,-255,-56,-255,-255
1,7,1,2021-08-01 22:05:03.733000,-255,-58,-255,-255
1,7,1,2021-08-01 22:06:03.733000,-255,-68,-255,-75
1,7,1,2021-08-01 22:06:03.733000,-255,-72,-255,-79
1,7,1,2021-08-01 22:06:03.733000,-255,-68,-255,-79
1,7,1,2021-08-01 22:06:03.733000,-255,-69,-255,-79
1,7,1,2021-08-01 22:06:03.733000,-255,-70,-255,-79
1,7,1,2021-08-01 22:06:03.733000,-255,-68,-255,-255
1,7,1,2021-08-01 22:06:03.733000,-255,-78,-255,-77
1,7,1,2021-08-01 22:06:03.733000,-255,-58,-255,-77
1,7,1,2021-08-01 22:06:03.733000,-255,-56,-255,-96
1,7,1,2021-08-01 22:06:03.733000,-255,-85,-255,-94
1,7,1,2021-08-01 22:06:03.733000,-255,-56,-255,-255
1,7,1,2021-08-01 22:06:03.733000,-255,-54,-255,-255
