x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
1,3,1,2021-08-01 22:36:48.419000,-255,-79,-255,-255,50.0000,11.0662,50.0000,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-83,-255,-255,50.0000,15.0430,50.0000,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-79,-255,-255,50.0000,11.0662,50.0000,50.0000
3,3,1,2021-08-01 22:38:48.419000,-90,-76,-60,-255,25.7434,8.7902,2.5743,50.0000
3,3,1,2021-08-01 22:38:48.419000,-89,-72,-67,-255,23.8415,6.4665,4.4055,50.0000
3,3,1,2021-08-01 22:38:48.419000,-86,-76,-59,-255,18.9380,8.7902,2.3841,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-72,-66,-255,50.0000,6.4665,4.0801,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-75,-59,-255,50.0000,8.1408,2.3841,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-76,-58,-255,50.0000,8.7902,2.2080,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-76,-255,-255,50.0000,8.7902,50.0000,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-72,-255,-255,50.0000,6.4665,50.0000,50.0000
3,3,1,2021-08-01 22:38:48.419000,-80,-73,-44,-255,11.9490,6.9823,0.7539,50.0000
3,3,1,2021-08-01 22:38:48.419000,-73,-93,-43,-255,6.9823,32.4091,0.6982,50.0000
3,3,1,2021-08-01 22:38:48.419000,-78,-80,-50,-255,10.2487,11.9490,1.1949,50.0000
3,3,1,2021-08-01 22:38:48.419000,-73,-71,-44,-255,6.9823,5.9887,0.7539,50.0000
3,3,1,2021-08-01 22:38:48.419000,-77,-255,-45,-255,9.4915,50.0000,0.8141,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-255,-50,-255,50.0000,50.0000,1.1949,50.0000
3,3,1,2021-08-01 22:38:48.419000,-255,-255,-45,-255,50.0000,50.0000,0.8141,50.0000
3,3,1,2021-08-01 22:39:48.419000,-87,-76,-61,-255,20.4487,8.7902,2.7797,50.0000
3,3,1,2021-08-01 22:39:48.419000,-91,-76,-58,-255,27.7971,8.7902,2.2080,50.0000
3,3,1,2021-08-01 22:39:48.419000,-84,-76,-62,-255,16.2430,8.7902,3.0015,50.0000
3,3,1,2021-08-01 22:39:48.419000,-89,-255,-58,-255,23.8415,50.0000,2.2080,50.0000
3,3,1,2021-08-01 22:39:48.419000,-92,-255,-58,-255,30.0147,50.0000,2.2080,50.0000
3,3,1,2021-08-01 22:39:48.419000,-75,-71,-43,-255,8.1408,5.9887,0.6982,50.0000
3,3,1,2021-08-01 22:39:48.419000,-72,-73,-71,-255,6.4665,6.9823,5.9887,50.0000
3,3,1,2021-08-01 22:39:48.419000,-80,-74,-43,-255,11.9490,7.5393,0.6982,50.0000
3,3,1,2021-08-01 22:39:48.419000,-72,-70,-255,-255,6.4665,5.5463,50.0000,50.0000
3,3,1,2021-08-01 22:39:48.419000,-76,-255,-255,-255,8.7902,50.0000,50.0000,50.0000
